pair_key,workplace_id,workplace_nombre,work_lat,work_lon,property_id,prop_ids,prop_lat,prop_lon,prop_district,modo,franja,depart_at,dia_semana,hora,osrm_dist_km,osrm_min,osrm_status,work_dist_centro_km,prop_dist_centro_km,hacia_el_centro,tt_dist_km,tt_min,tt_sin_trafico_min,tt_historico_min,tt_demora_min,tt_status
"-12.0704,-77.0125|-12.0948,-77.0443|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,609,609,-12.0948,-77.0443,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.308,10.27,ok,4.24,5.384,1,5.896,27.63,14.43,27.63,0.0,ok
"-12.0704,-77.0125|-12.1227,-77.0117|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,579,579,-12.1227,-77.0117,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.206,11.16,ok,4.24,9.133,1,6.94,22.77,17.72,22.77,0.0,ok
"-12.0704,-77.0125|-12.1227,-77.0117|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,579,579,-12.1227,-77.0117,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.206,11.16,ok,4.24,9.133,1,9.153,26.2,18.0,26.2,0.0,ok
"-12.0704,-77.0125|-12.1227,-77.0117|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,579,579,-12.1227,-77.0117,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.206,11.16,ok,4.24,9.133,1,6.931,34.93,17.78,34.93,0.0,ok
"-12.0704,-77.0125|-12.108,-77.0327|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,349,349;1148,-12.108,-77.0327,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.252,9.61,ok,4.24,6.937,1,6.766,17.95,13.62,17.95,0.0,ok
"-12.0704,-77.0125|-12.108,-77.0327|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,349,349;1148,-12.108,-77.0327,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.252,9.61,ok,4.24,6.937,1,6.002,20.32,13.02,20.32,0.0,ok
"-12.0704,-77.0125|-12.108,-77.0327|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,349,349;1148,-12.108,-77.0327,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.252,9.61,ok,4.24,6.937,1,6.306,26.58,14.07,26.58,0.0,ok
"-12.0704,-77.0125|-12.1006,-77.0514|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,336,336,-12.1006,-77.0514,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.372,11.55,ok,4.24,6.099,1,7.002,22.85,17.08,22.85,0.0,ok
"-12.0704,-77.0125|-12.1006,-77.0514|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,336,336,-12.1006,-77.0514,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.372,11.55,ok,4.24,6.099,1,6.875,25.83,17.03,25.83,0.0,ok
"-12.0704,-77.0125|-12.1006,-77.0514|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,336,336,-12.1006,-77.0514,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.372,11.55,ok,4.24,6.099,1,6.875,31.88,17.03,31.88,0.0,ok
"-12.0704,-77.0125|-12.0985,-76.9765|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.05,9.61,ok,4.24,9.248,1,7.331,20.23,14.6,20.23,0.0,ok
"-12.0704,-77.0125|-12.0985,-76.9765|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.05,9.61,ok,4.24,9.248,1,7.331,20.05,14.6,20.05,0.0,ok
"-12.0704,-77.0125|-12.0985,-76.9765|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,189,189;821;1075,-12.0985,-76.9765,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.05,9.61,ok,4.24,9.248,1,6.937,26.25,14.85,26.25,0.0,ok
"-12.0704,-77.0125|-12.0763,-77.0807|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,553,553,-12.0763,-77.0807,San Miguel,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.549,15.91,ok,4.24,5.295,1,10.076,33.13,27.07,33.13,0.0,ok
"-12.0704,-77.0125|-12.0763,-77.0807|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,553,553,-12.0763,-77.0807,San Miguel,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.549,15.91,ok,4.24,5.295,1,10.386,39.93,28.0,39.93,0.0,ok
"-12.0704,-77.0125|-12.0763,-77.0807|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,553,553,-12.0763,-77.0807,San Miguel,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.549,15.91,ok,4.24,5.295,1,10.386,44.12,28.0,44.12,0.0,ok
"-12.0704,-77.0125|-12.1065,-77.0524|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1282,1282,-12.1065,-77.0524,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.402,13.08,ok,4.24,6.764,1,8.028,27.15,19.93,27.15,0.0,ok
"-12.0704,-77.0125|-12.1065,-77.0524|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1282,1282,-12.1065,-77.0524,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.402,13.08,ok,4.24,6.764,1,7.901,30.12,19.87,30.12,0.0,ok
"-12.0704,-77.0125|-12.1065,-77.0524|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1282,1282,-12.1065,-77.0524,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.402,13.08,ok,4.24,6.764,1,7.901,38.92,19.87,38.92,0.0,ok
"-12.0704,-77.0125|-12.1287,-77.0228|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,422,422;1151,-12.1287,-77.0228,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.424,11.02,ok,4.24,9.406,1,8.936,20.03,15.67,20.03,0.0,ok
"-12.0704,-77.0125|-12.1287,-77.0228|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,422,422;1151,-12.1287,-77.0228,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.424,11.02,ok,4.24,9.406,1,8.172,23.77,15.07,23.77,0.0,ok
"-12.0704,-77.0125|-12.1287,-77.0228|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,422,422;1151,-12.1287,-77.0228,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.424,11.02,ok,4.24,9.406,1,8.476,33.85,16.12,33.85,0.0,ok
"-12.0704,-77.0125|-12.1353,-77.0255|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1005,1005,-12.1353,-77.0255,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.812,13.12,ok,4.24,10.063,1,9.87,21.73,17.57,21.73,0.0,ok
"-12.0704,-77.0125|-12.1353,-77.0255|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1005,1005,-12.1353,-77.0255,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,9.812,13.12,ok,4.24,10.063,1,9.106,25.23,16.97,25.23,0.0,ok
"-12.0704,-77.0125|-12.1353,-77.0255|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1005,1005,-12.1353,-77.0255,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,9.812,13.12,ok,4.24,10.063,1,10.2,34.47,18.57,34.47,0.0,ok
"-12.0704,-77.0125|-12.1409,-76.9859|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1009,1009,-12.1409,-76.9859,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,12.494,15.63,ok,4.24,12.194,1,12.755,26.13,21.68,26.13,0.0,ok
"-12.0704,-77.0125|-12.1409,-76.9859|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1009,1009,-12.1409,-76.9859,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,12.494,15.63,ok,4.24,12.194,1,12.755,29.12,21.68,29.12,0.0,ok
"-12.0704,-77.0125|-12.1409,-76.9859|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1009,1009,-12.1409,-76.9859,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,12.494,15.63,ok,4.24,12.194,1,12.362,38.3,21.93,38.3,0.0,ok
"-12.0704,-77.0125|-12.0854,-77.0736|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,40,40,-12.0854,-77.0736,San Miguel,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.132,14.78,ok,4.24,5.479,1,9.451,32.93,25.12,32.93,0.0,ok
"-12.0704,-77.0125|-12.0854,-77.0736|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,40,40,-12.0854,-77.0736,San Miguel,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.132,14.78,ok,4.24,5.479,1,9.451,37.95,25.12,37.95,0.0,ok
"-12.0704,-77.0125|-12.0854,-77.0736|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,40,40,-12.0854,-77.0736,San Miguel,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.132,14.78,ok,4.24,5.479,1,8.174,43.4,26.7,43.4,0.0,ok
"-12.0704,-77.0125|-12.0853,-77.0313|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,671,671,-12.0853,-77.0313,Lince,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,3.325,6.62,ok,4.24,4.503,1,3.746,12.35,10.4,12.35,0.0,ok
"-12.0704,-77.0125|-12.0853,-77.0313|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,671,671,-12.0853,-77.0313,Lince,driving,valle,2026-09-01T13:00:00-05:00,1,13,3.325,6.62,ok,4.24,4.503,1,3.502,14.37,10.45,14.37,0.0,ok
"-12.0704,-77.0125|-12.0853,-77.0313|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,671,671,-12.0853,-77.0313,Lince,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,3.325,6.62,ok,4.24,4.503,1,3.542,17.13,10.75,17.13,0.0,ok
"-12.0704,-77.0125|-12.0876,-77.03|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,921,921,-12.0876,-77.03,Lince,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,3.406,6.67,ok,4.24,4.788,1,3.821,12.12,10.17,12.12,0.0,ok
"-12.0704,-77.0125|-12.0876,-77.03|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,921,921,-12.0876,-77.03,Lince,driving,valle,2026-09-01T13:00:00-05:00,1,13,3.406,6.67,ok,4.24,4.788,1,3.578,14.12,10.23,14.12,0.0,ok
"-12.0704,-77.0125|-12.0876,-77.03|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,921,921,-12.0876,-77.03,Lince,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,3.406,6.67,ok,4.24,4.788,1,3.578,17.42,10.23,17.42,0.0,ok
"-12.0704,-77.0125|-12.1315,-77.005|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,359,359,-12.1315,-77.005,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.269,13.02,ok,4.24,10.317,1,8.37,27.02,21.48,27.02,0.0,ok
"-12.0704,-77.0125|-12.1315,-77.005|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,359,359,-12.1315,-77.005,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.269,13.02,ok,4.24,10.317,1,10.185,30.58,21.4,30.58,0.0,ok
"-12.0704,-77.0125|-12.1315,-77.005|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,359,359,-12.1315,-77.005,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.269,13.02,ok,4.24,10.317,1,8.516,41.25,22.28,41.25,0.0,ok
"-12.0704,-77.0125|-12.1144,-76.9795|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,992,992,-12.1144,-76.9795,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.899,11.8,ok,4.24,10.225,1,9.537,22.12,18.47,22.12,0.0,ok
"-12.0704,-77.0125|-12.1144,-76.9795|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,992,992,-12.1144,-76.9795,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.899,11.8,ok,4.24,10.225,1,9.537,24.78,18.47,24.78,0.0,ok
"-12.0704,-77.0125|-12.1144,-76.9795|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,992,992,-12.1144,-76.9795,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.899,11.8,ok,4.24,10.225,1,9.144,33.23,18.72,33.23,0.0,ok
"-12.0704,-77.0125|-12.1299,-76.9899|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,956,956,-12.1299,-76.9899,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,8.361,12.94,ok,4.24,10.922,1,11.319,25.97,21.53,25.97,0.0,ok
"-12.0704,-77.0125|-12.1299,-76.9899|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,956,956,-12.1299,-76.9899,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,8.361,12.94,ok,4.24,10.922,1,11.319,28.82,21.53,28.82,0.0,ok
"-12.0704,-77.0125|-12.1299,-76.9899|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,956,956,-12.1299,-76.9899,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,8.361,12.94,ok,4.24,10.922,1,10.926,38.72,21.78,38.72,0.0,ok
"-12.0704,-77.0125|-12.1129,-77.0381|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1200,1200,-12.1129,-77.0381,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.979,10.87,ok,4.24,7.412,1,7.5,23.48,17.2,23.48,0.0,ok
"-12.0704,-77.0125|-12.1129,-77.0381|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1200,1200,-12.1129,-77.0381,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.979,10.87,ok,4.24,7.412,1,7.441,25.72,17.38,25.72,0.0,ok
"-12.0704,-77.0125|-12.1129,-77.0381|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1200,1200,-12.1129,-77.0381,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.979,10.87,ok,4.24,7.412,1,7.744,33.67,18.43,33.67,0.0,ok
"-12.0704,-77.0125|-12.1377,-77.0224|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,758,758,-12.1377,-77.0224,Barranco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.588,11.77,ok,4.24,10.392,1,10.086,20.55,16.6,20.55,0.0,ok
"-12.0704,-77.0125|-12.1377,-77.0224|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,758,758,-12.1377,-77.0224,Barranco,driving,valle,2026-09-01T13:00:00-05:00,1,13,9.588,11.77,ok,4.24,10.392,1,9.322,23.47,15.98,23.47,0.0,ok
"-12.0704,-77.0125|-12.1377,-77.0224|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,758,758,-12.1377,-77.0224,Barranco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,9.588,11.77,ok,4.24,10.392,1,9.322,34.02,15.98,34.02,0.0,ok
"-12.0704,-77.0125|-12.086,-77.0498|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,197,197,-12.086,-77.0498,Jesús María,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,5.072,9.85,ok,4.24,4.469,1,5.604,19.8,16.07,19.8,0.0,ok
"-12.0704,-77.0125|-12.086,-77.0498|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,197,197,-12.086,-77.0498,Jesús María,driving,valle,2026-09-01T13:00:00-05:00,1,13,5.072,9.85,ok,4.24,4.469,1,5.36,24.53,16.13,24.53,0.0,ok
"-12.0704,-77.0125|-12.086,-77.0498|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,197,197,-12.086,-77.0498,Jesús María,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,5.072,9.85,ok,4.24,4.469,1,5.36,30.13,16.13,30.13,0.0,ok
"-12.0704,-77.0125|-12.0661,-77.0446|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,980,980,-12.0661,-77.0446,Jesús María,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,4.659,9.95,ok,4.24,2.199,0,4.427,20.42,17.65,20.42,0.0,ok
"-12.0704,-77.0125|-12.0661,-77.0446|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,980,980,-12.0661,-77.0446,Jesús María,driving,valle,2026-09-01T13:00:00-05:00,1,13,4.659,9.95,ok,4.24,2.199,0,5.341,22.85,17.55,22.85,0.0,ok
"-12.0704,-77.0125|-12.0661,-77.0446|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,980,980,-12.0661,-77.0446,Jesús María,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,4.659,9.95,ok,4.24,2.199,0,5.301,28.5,17.57,28.5,0.0,ok
"-12.0704,-77.0125|-12.0895,-77.0318|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,510,510,-12.0895,-77.0318,Lince,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,3.763,7.47,ok,4.24,4.94,1,4.177,13.48,11.3,13.48,0.0,ok
"-12.0704,-77.0125|-12.0895,-77.0318|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,510,510,-12.0895,-77.0318,Lince,driving,valle,2026-09-01T13:00:00-05:00,1,13,3.763,7.47,ok,4.24,4.94,1,3.934,15.45,11.37,15.45,0.0,ok
"-12.0704,-77.0125|-12.0895,-77.0318|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,510,510,-12.0895,-77.0318,Lince,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,3.763,7.47,ok,4.24,4.94,1,3.934,19.08,11.37,19.08,0.0,ok
"-12.0704,-77.0125|-12.1494,-77.009|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,341,341,-12.1494,-77.009,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,11.33,14.65,ok,4.24,12.028,1,11.852,27.57,22.8,27.57,0.0,ok
"-12.0704,-77.0125|-12.1494,-77.009|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,341,341,-12.1494,-77.009,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,11.33,14.65,ok,4.24,12.028,1,11.088,33.12,22.2,33.12,0.0,ok
"-12.0704,-77.0125|-12.1494,-77.009|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,341,341,-12.1494,-77.009,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,11.33,14.65,ok,4.24,12.028,1,11.391,44.05,23.25,44.05,0.0,ok
"-12.0704,-77.0125|-12.1152,-76.9872|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,116,116;807,-12.1152,-76.9872,Santiago de Surco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.497,11.82,ok,4.24,9.751,1,10.427,23.38,19.45,23.38,0.0,ok
"-12.0704,-77.0125|-12.1152,-76.9872|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,116,116;807,-12.1152,-76.9872,Santiago de Surco,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.497,11.82,ok,4.24,9.751,1,10.427,26.03,19.45,26.03,0.0,ok
"-12.0704,-77.0125|-12.1152,-76.9872|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,116,116;807,-12.1152,-76.9872,Santiago de Surco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.497,11.82,ok,4.24,9.751,1,10.033,34.62,19.7,34.62,0.0,ok
"-12.0704,-77.0125|-12.1114,-77.0346|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,237,237;1069,-12.1114,-77.0346,Miraflores,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.637,10.12,ok,4.24,7.282,1,7.282,19.63,15.22,19.63,0.0,ok
"-12.0704,-77.0125|-12.1114,-77.0346|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,237,237;1069,-12.1114,-77.0346,Miraflores,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.637,10.12,ok,4.24,7.282,1,6.518,22.07,14.62,22.07,0.0,ok
"-12.0704,-77.0125|-12.1114,-77.0346|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,237,237;1069,-12.1114,-77.0346,Miraflores,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.637,10.12,ok,4.24,7.282,1,6.821,29.17,15.65,29.17,0.0,ok
"-12.0704,-77.0125|-12.1413,-77.0229|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,663,663;694,-12.1413,-77.0229,Barranco,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.568,12.31,ok,4.24,10.772,1,10.059,23.32,18.2,23.32,0.0,ok
"-12.0704,-77.0125|-12.1413,-77.0229|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,663,663;694,-12.1413,-77.0229,Barranco,driving,valle,2026-09-01T13:00:00-05:00,1,13,9.568,12.31,ok,4.24,10.772,1,9.295,27.12,17.6,27.12,0.0,ok
"-12.0704,-77.0125|-12.1413,-77.0229|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,663,663;694,-12.1413,-77.0229,Barranco,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,9.568,12.31,ok,4.24,10.772,1,9.759,37.55,17.75,37.55,0.0,ok
"-12.0704,-77.0125|-12.0961,-77.0505|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,946,946;1103;1270,-12.0961,-77.0505,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.762,10.4,ok,4.24,5.589,1,6.511,21.83,15.57,21.83,0.0,ok
"-12.0704,-77.0125|-12.0961,-77.0505|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,946,946;1103;1270,-12.0961,-77.0505,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.762,10.4,ok,4.24,5.589,1,6.511,25.3,15.57,25.3,0.0,ok
"-12.0704,-77.0125|-12.0961,-77.0505|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,946,946;1103;1270,-12.0961,-77.0505,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.762,10.4,ok,4.24,5.589,1,6.511,32.82,15.57,32.82,0.0,ok
"-12.0704,-77.0125|-12.0919,-77.05|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,474,474,-12.0919,-77.05,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,6.732,10.43,ok,4.24,5.12,1,6.481,20.8,15.03,20.8,0.0,ok
"-12.0704,-77.0125|-12.0919,-77.05|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,474,474,-12.0919,-77.05,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,6.732,10.43,ok,4.24,5.12,1,6.481,23.85,15.03,23.85,0.0,ok
"-12.0704,-77.0125|-12.0919,-77.05|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,474,474,-12.0919,-77.05,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,6.732,10.43,ok,4.24,5.12,1,6.129,28.95,19.13,28.95,0.0,ok
"-12.0704,-77.0125|-12.0957,-77.0595|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,769,769,-12.0957,-77.0595,Magdalena del Mar,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,7.803,11.97,ok,4.24,5.775,1,7.851,26.47,19.87,26.47,0.0,ok
"-12.0704,-77.0125|-12.0957,-77.0595|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,769,769,-12.0957,-77.0595,Magdalena del Mar,driving,valle,2026-09-01T13:00:00-05:00,1,13,7.803,11.97,ok,4.24,5.775,1,7.55,30.02,18.65,30.02,0.0,ok
"-12.0704,-77.0125|-12.0957,-77.0595|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,769,769,-12.0957,-77.0595,Magdalena del Mar,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,7.803,11.97,ok,4.24,5.775,1,7.725,37.98,19.8,37.98,0.0,ok
"-12.0704,-77.0125|-12.0927,-77.0443|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,583,583,-12.0927,-77.0443,San Isidro,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,5.925,9.04,ok,4.24,5.151,1,5.671,18.38,12.98,18.38,0.0,ok
"-12.0704,-77.0125|-12.0927,-77.0443|driving|valle",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,583,583,-12.0927,-77.0443,San Isidro,driving,valle,2026-09-01T13:00:00-05:00,1,13,5.925,9.04,ok,4.24,5.151,1,5.671,21.1,12.98,21.1,0.0,ok
"-12.0704,-77.0125|-12.0927,-77.0443|driving|punta_tarde",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,583,583,-12.0927,-77.0443,San Isidro,driving,punta_tarde,2026-09-01T18:00:00-05:00,1,18,5.925,9.04,ok,4.24,5.151,1,5.671,26.83,12.98,26.83,0.0,ok
"-12.0704,-77.0125|-12.067,-76.9504|driving|punta_manana",W06,La Victoria (emporio Gamarra),-12.0704,-77.0125,1268,1268,-12.067,-76.9504,La Molina,driving,punta_manana,2026-09-01T07:00:00-05:00,1,7,9.749,13.58,ok,4.24,10.306,1,9.711,26.43,20.67,26.43,0.0,ok
