vivienda_id,precio_ratio,area_m2,modo_transporte,distancia_km_simulada,tiempo_viaje_min,source_ruta,afinidad_score
62,3.6873,90.0,walking,4.04,49,osrm,0
63,2.3636,74.0,walking,0.15,2,osrm,57
64,5.1,103.0,walking,7.51,91,osrm,0
65,3.1636,107.0,walking,6.84,83,osrm,0
66,1.8182,46.0,walking,1.92,23,osrm,12
67,1.9164,46.0,walking,14.67,177,osrm,0
68,2.9036,60.0,walking,6.99,84,osrm,0
69,5.8045,165.0,walking,5.49,66,osrm,0
70,7.7273,195.0,walking,6.49,78,osrm,0
71,2.8636,100.0,walking,6.06,73,osrm,0
72,4.6364,200.0,walking,7.27,88,osrm,0
73,3.3618,79.0,walking,6.99,84,osrm,0
74,2.0045,60.0,walking,6.51,78,osrm,0
75,5.2545,84.0,walking,5.86,71,osrm,0
76,4.9309,120.0,walking,6.37,77,osrm,0
77,2.3409,42.0,walking,3.81,46,osrm,0
78,3.8864,85.0,walking,6.14,74,osrm,0
79,3.49,64.0,walking,3.62,44,osrm,5
80,3.7182,105.0,walking,5.53,67,osrm,0
81,3.7964,93.0,walking,5.74,69,osrm,0
82,3.38,90.0,walking,5.25,63,osrm,0
84,1.9091,46.0,walking,6.5,79,osrm,0
85,5.01,136.0,walking,5.87,71,osrm,0
86,2.5455,102.0,walking,6.57,79,osrm,0
87,4.0909,115.0,walking,6.58,79,osrm,0
89,3.6355,130.0,walking,6.24,75,osrm,0
90,2.9455,62.0,walking,3.5,42,osrm,6
91,4.7273,104.0,walking,4.81,58,osrm,0
92,3.6982,101.0,walking,5.91,71,osrm,0
93,2.1364,43.0,walking,7.99,96,osrm,0
94,2.0,54.0,walking,0.58,7,osrm,43
95,3.4009,120.0,walking,5.87,71,osrm,0
96,2.2727,40.0,walking,7.79,94,osrm,0
98,3.7427,80.0,walking,5.17,62,osrm,0
99,3.7864,77.0,walking,6.31,76,osrm,0
102,2.9091,76.0,walking,5.74,69,osrm,0
103,4.8573,94.0,walking,5.27,64,osrm,0
104,3.1818,61.0,walking,6.99,84,osrm,0
105,2.7909,65.0,walking,3.62,44,osrm,9
106,2.0909,40.0,walking,1.63,20,osrm,20
108,2.8927,63.0,walking,3.62,44,osrm,0
109,3.6355,135.0,walking,6.24,75,osrm,0
111,0.8636,30.0,walking,16.68,201,osrm,24
112,4.4545,116.0,walking,5.29,64,osrm,0
113,0.7091,24.0,walking,16.68,201,osrm,25
114,3.1091,65.0,walking,5.23,63,osrm,0
115,3.4545,143.0,walking,6.85,83,osrm,0
116,3.9455,100.0,walking,5.23,63,osrm,0
117,2.0455,50.0,walking,7.8,94,osrm,0
118,2.7727,75.0,walking,4.96,60,osrm,0
119,3.5455,65.0,walking,3.62,44,osrm,0
120,1.5455,28.0,walking,0.15,2,osrm,51
121,6.4909,200.0,walking,5.49,66,osrm,0
123,2.0773,55.0,walking,7.76,93,osrm,0
125,2.1818,55.0,walking,1.8,22,osrm,18
126,2.7045,90.0,walking,1.65,20,osrm,12
127,2.1818,61.0,walking,1.87,22,osrm,10
128,3.5818,68.0,walking,6.85,83,osrm,0
129,6.7818,175.0,walking,6.84,83,osrm,0
130,3.9091,80.0,walking,6.84,83,osrm,0
131,2.77,80.0,walking,0.43,5,osrm,56
132,1.9473,40.0,walking,18.38,221,osrm,0
133,8.6545,186.0,walking,3.76,45,osrm,0
134,1.9545,45.0,walking,7.51,91,osrm,0
135,5.5682,208.0,walking,5.98,72,osrm,0
136,2.8636,73.0,walking,0.29,4,osrm,58
139,2.4909,45.0,walking,7.74,93,osrm,0
140,2.9818,67.0,walking,6.3,76,osrm,0
141,1.7091,28.0,walking,9.7,117,osrm,0
142,8.1073,184.0,walking,5.49,66,osrm,0
143,4.6364,198.0,walking,7.64,92,osrm,0
144,2.8636,89.0,walking,6.11,74,osrm,0
147,2.6527,70.0,walking,5.38,65,osrm,0
148,8.3718,350.0,walking,4.13,50,osrm,0
149,1.8982,43.0,walking,7.79,94,osrm,0
153,4.1973,146.0,walking,23.99,289,osrm,0
155,4.4818,160.0,walking,4.51,54,osrm,0
156,3.2727,69.0,walking,5.84,71,osrm,0
157,4.1727,135.0,walking,5.97,72,osrm,0
158,8.5455,203.0,walking,5.49,66,osrm,0
159,3.4455,100.0,walking,5.42,65,osrm,0
161,2.7273,66.0,walking,4.96,60,osrm,0
162,2.0909,68.0,walking,6.41,77,osrm,0
163,6.7273,208.0,walking,4.08,49,osrm,0
164,2.0455,60.0,walking,8.16,98,osrm,0
165,3.5027,72.0,walking,4.75,57,osrm,0
166,2.6364,91.0,walking,15.93,192,osrm,0
168,2.4545,74.0,walking,4.21,51,osrm,0
170,2.3636,57.0,walking,4.68,57,osrm,0
171,1.6818,39.0,walking,2.99,36,osrm,9
172,2.6727,44.0,walking,4.87,59,osrm,0
173,3.9827,164.0,walking,12.41,150,osrm,0
175,3.1364,46.0,walking,5.15,62,osrm,0
176,5.6455,97.0,walking,4.38,53,osrm,0
177,3.0,45.0,walking,5.15,62,osrm,0
179,1.7727,69.0,walking,4.27,51,osrm,0
180,5.4091,170.0,walking,2.99,36,osrm,8
182,4.0909,93.0,walking,7.92,96,osrm,0
183,1.7182,35.0,walking,3.11,37,osrm,0
184,2.2727,69.0,walking,2.11,25,osrm,20
185,2.0,60.0,walking,6.82,82,osrm,0
187,2.5455,80.0,walking,5.02,61,osrm,0
193,3.08,68.0,walking,2.02,24,osrm,11
194,2.3636,65.0,walking,4.32,52,osrm,0
195,3.9827,164.0,walking,10.69,129,osrm,0
196,2.0,52.0,walking,2.57,31,osrm,0
199,3.3909,65.0,walking,5.51,66,osrm,0
201,2.8636,65.0,walking,5.75,69,osrm,0
202,5.2727,270.0,walking,2.95,36,osrm,0
205,2.3182,46.0,walking,4.79,58,osrm,0
206,2.3636,60.0,walking,8.65,104,osrm,0
208,2.5273,46.0,walking,5.72,69,osrm,0
212,2.2727,75.0,walking,3.88,47,osrm,0
213,2.2727,100.0,walking,2.71,33,osrm,0
214,4.15,72.0,walking,7.38,89,osrm,0
216,2.3636,66.0,walking,2.42,29,osrm,0
217,3.0,65.0,walking,0.93,11,osrm,33
219,4.6364,100.0,walking,11.98,144,osrm,0
220,2.3636,55.0,walking,3.43,41,osrm,7
221,2.5455,62.0,walking,2.57,31,osrm,0
222,6.51,188.0,walking,10.6,128,osrm,0
223,5.85,220.0,walking,4.8,58,osrm,0
225,2.65,45.0,walking,4.74,57,osrm,0
226,1.9091,46.0,walking,6.52,79,osrm,0
227,2.2727,62.0,walking,3.88,47,osrm,0
228,2.1818,43.0,walking,4.2,51,osrm,0
229,1.8182,41.0,walking,3.14,38,osrm,0
230,2.7273,62.0,walking,6.58,79,osrm,0
232,2.0,67.0,walking,4.62,56,osrm,0
233,4.3636,73.0,walking,4.75,57,osrm,0
234,2.2727,80.0,walking,2.57,31,osrm,8
235,3.0818,60.0,walking,3.53,43,osrm,0
236,5.0,196.0,walking,9.68,117,osrm,0
237,2.2727,55.0,walking,7.74,93,osrm,0
239,3.1545,105.0,walking,11.72,141,osrm,0
240,1.6818,56.0,walking,13.78,166,osrm,0
241,2.7273,62.0,walking,4.83,58,osrm,0
242,2.0,90.0,walking,2.37,29,osrm,9
243,1.3636,80.0,walking,9.61,116,osrm,0
244,4.1109,72.0,walking,7.65,92,osrm,0
245,5.8727,150.0,walking,2.99,36,osrm,0
246,2.5,46.0,walking,6.38,77,osrm,0
247,2.1818,61.0,walking,1.87,22,osrm,18
249,1.8182,75.0,walking,10.09,122,osrm,0
250,2.0455,41.0,walking,2.96,36,osrm,0
251,1.7727,110.0,walking,18.37,221,osrm,0
253,3.1818,115.0,walking,4.4,53,osrm,0
254,2.7982,67.0,walking,11.6,141,osrm,0
255,1.9091,35.0,walking,2.06,25,osrm,7
256,1.5,65.0,walking,4.9,59,osrm,0
257,1.9091,43.0,walking,4.74,57,osrm,0
259,2.0909,55.0,walking,1.85,22,osrm,17
261,4.5455,73.0,walking,1.45,17,osrm,13
263,4.0773,210.0,walking,3.96,48,osrm,0
266,7.7273,230.0,walking,3.78,45,osrm,8
268,5.0,180.0,walking,4.11,50,osrm,0
270,3.0909,71.0,walking,6.0,73,osrm,0
271,3.2455,100.0,walking,5.66,68,osrm,0
272,3.1645,127.0,walking,7.16,86,osrm,0
273,3.2727,61.0,walking,5.4,65,osrm,0
275,2.0909,55.0,walking,10.54,127,osrm,0
276,2.5455,100.0,walking,11.1,134,osrm,0
279,1.8182,46.0,walking,2.54,31,osrm,1
280,2.0,63.0,walking,4.33,53,osrm,0
282,3.2,75.0,walking,2.38,29,osrm,0
283,5.0,210.0,walking,10.55,128,osrm,0
284,3.1091,94.0,walking,12.46,150,osrm,0
286,5.6127,159.0,walking,2.75,33,osrm,0
290,2.2273,40.0,walking,7.78,94,osrm,0
291,2.7273,63.0,walking,5.98,72,osrm,0
292,2.3636,50.0,walking,7.74,93,osrm,0
294,3.5455,92.0,walking,5.21,63,osrm,0
295,4.2018,142.0,walking,10.91,132,osrm,0
297,2.8182,60.0,walking,3.21,39,osrm,3
299,2.5455,65.0,walking,6.84,83,osrm,0
301,1.8182,60.0,walking,6.47,78,osrm,0
302,1.6818,50.0,walking,5.16,63,osrm,0
303,1.8182,68.0,walking,5.26,64,osrm,0
304,1.7273,64.0,walking,4.49,54,osrm,0
306,1.7727,57.0,walking,3.37,40,osrm,3
307,2.1636,50.0,walking,7.63,92,osrm,0
308,2.0,91.0,walking,7.63,92,osrm,0
309,3.8182,108.0,walking,5.49,66,osrm,0
311,2.1818,50.0,walking,7.63,92,osrm,0
312,3.0,60.0,walking,5.21,63,osrm,0
313,2.6273,133.0,walking,4.93,59,osrm,0
314,4.0,76.0,walking,8.66,105,osrm,0
315,1.9091,35.0,walking,5.29,64,osrm,0
317,2.9545,82.0,walking,18.38,221,osrm,0
318,2.1273,40.0,walking,9.09,109,osrm,0
319,1.9091,55.0,walking,10.59,127,osrm,0
320,3.5455,62.0,walking,3.62,44,osrm,0
321,1.6818,60.0,walking,6.16,74,osrm,0
323,6.4545,119.0,walking,4.23,51,osrm,0
324,3.5,105.0,walking,8.79,106,osrm,0
325,2.5964,69.0,walking,7.55,91,osrm,0
326,1.5455,150.0,walking,7.0,84,osrm,0
327,3.1,70.0,walking,1.68,20,osrm,7
328,4.5455,405.0,walking,45.97,552,osrm,0
329,2.6182,74.0,walking,6.39,77,osrm,0
330,3.7273,80.0,walking,7.64,92,osrm,0
331,4.9636,130.0,walking,5.97,72,osrm,0
332,2.6273,62.0,walking,6.36,77,osrm,0
333,2.1636,48.0,walking,7.63,92,osrm,0
334,1.7273,40.0,walking,6.41,77,osrm,0
335,1.7273,75.0,walking,1.08,13,osrm,41
336,2.8182,80.0,walking,14.57,176,osrm,0
337,1.6364,48.0,walking,7.7,93,osrm,0
342,1.6364,65.0,walking,1.08,13,osrm,26
343,2.0,47.0,walking,7.84,94,osrm,0
344,4.9727,140.0,walking,5.97,72,osrm,0
345,2.0455,44.0,walking,7.36,89,osrm,0
346,1.9818,54.0,walking,6.19,75,osrm,0
347,2.7273,70.0,walking,5.21,63,osrm,0
348,2.8182,104.0,walking,5.79,70,osrm,0
349,8.9636,210.0,walking,7.09,85,osrm,0
350,1.7727,35.0,walking,1.49,18,osrm,23
351,2.0455,54.0,walking,7.15,86,osrm,0
352,2.7727,62.0,walking,14.42,174,osrm,0
353,3.6364,141.0,walking,8.56,103,osrm,0
355,2.1818,65.0,walking,4.39,53,osrm,0
356,3.3182,94.0,walking,5.07,61,osrm,0
357,1.6364,38.0,walking,5.29,64,osrm,0
358,2.1818,45.0,walking,5.84,70,osrm,0
359,7.2182,130.0,walking,3.81,46,osrm,0
360,1.0,110.0,walking,17.18,207,osrm,25
361,4.9091,150.0,walking,7.0,84,osrm,0
362,2.5891,77.0,walking,6.39,77,osrm,0
363,2.7273,99.0,walking,5.71,69,osrm,0
365,2.7818,85.0,walking,5.42,65,osrm,0
366,3.0091,79.0,walking,5.04,61,osrm,0
367,3.0,77.0,walking,7.47,90,osrm,0
368,1.7273,40.0,walking,1.41,17,osrm,19
369,2.4545,41.0,walking,7.39,89,osrm,0
370,2.3636,67.0,walking,3.85,47,osrm,0
372,2.0,77.0,walking,16.95,204,osrm,0
373,4.3182,150.0,walking,6.36,77,osrm,0
374,3.1818,80.0,walking,6.16,74,osrm,0
375,1.7273,72.0,walking,4.5,54,osrm,0
376,3.1818,88.0,walking,0.28,3,osrm,46
377,1.7273,50.0,walking,4.79,58,osrm,0
378,1.6364,40.0,walking,7.64,92,osrm,0
379,2.2273,72.0,walking,6.32,76,osrm,0
382,1.9909,65.0,walking,1.4,17,osrm,20
384,1.0909,66.0,walking,20.19,243,osrm,0
385,3.1091,63.0,walking,3.81,46,osrm,0
386,2.9091,108.0,walking,5.68,68,osrm,0
387,8.1818,215.0,walking,5.56,67,osrm,0
389,1.7273,55.0,walking,7.75,93,osrm,0
390,1.1818,73.0,walking,20.38,245,osrm,0
392,2.1364,45.0,walking,9.09,109,osrm,0
393,1.7727,60.0,walking,5.03,61,osrm,0
394,4.0909,125.0,walking,5.41,65,osrm,0
395,1.7,40.0,walking,8.48,102,osrm,0
396,1.8182,42.0,walking,5.85,70,osrm,0
397,4.7273,110.0,walking,5.56,67,osrm,0
398,2.9227,70.0,walking,4.54,55,osrm,0
399,2.4545,59.0,walking,7.74,93,osrm,0
400,1.9091,47.0,walking,4.21,51,osrm,0
401,4.7727,84.0,walking,5.29,64,osrm,0
402,4.8636,120.0,walking,3.81,46,osrm,0
403,2.7273,67.0,walking,1.2,14,osrm,44
404,2.2727,70.0,walking,4.11,50,osrm,0
405,2.0909,115.0,walking,16.68,201,osrm,0
406,2.5455,90.0,walking,7.4,89,osrm,0
409,1.6364,70.0,walking,13.91,168,osrm,0
410,2.5727,56.0,walking,6.47,78,osrm,0
411,2.8182,118.0,walking,14.27,172,osrm,0
1,2.5,32.0,driving,10.83,17,osrm,7
2,2.875,89.0,driving,8.9,14,osrm,43
3,2.75,80.0,driving,2.78,5,osrm,41
4,3.4375,62.0,driving,13.38,20,osrm,7
5,4.0,74.0,driving,16.72,21,osrm,6
6,3.5,96.0,driving,11.26,17,osrm,22
7,11.7725,405.0,driving,18.88,26,osrm,4
8,2.875,40.0,driving,49.35,57,osrm,0
11,5.5412,120.0,driving,11.71,16,osrm,8
13,5.0,84.0,driving,15.19,20,osrm,11
14,2.5,95.0,driving,24.11,34,osrm,0
15,3.0625,52.0,driving,15.99,23,osrm,13
17,5.525,83.0,driving,13.82,19,osrm,23
18,3.6237,70.0,driving,14.99,21,osrm,6
19,3.875,85.0,driving,13.96,20,osrm,18
20,4.3125,105.0,driving,15.85,21,osrm,7
21,3.305,67.0,driving,12.42,17,osrm,15
22,3.2062,45.0,driving,16.3,20,osrm,21
23,3.1875,46.0,driving,16.41,21,osrm,19
24,4.25,109.0,driving,13.98,20,osrm,14
25,3.5,87.0,driving,16.27,23,osrm,5
26,5.175,65.0,driving,12.26,16,osrm,5
27,8.625,185.0,driving,16.42,21,osrm,21
28,5.1188,85.0,driving,12.29,17,osrm,12
29,2.0,73.0,driving,11.26,16,osrm,20
30,2.875,43.0,driving,7.73,12,osrm,45
32,4.2,79.0,driving,17.06,22,osrm,15
33,3.5,42.0,driving,15.92,20,osrm,7
34,2.875,73.0,driving,7.71,14,osrm,43
35,3.5,42.0,driving,15.92,20,osrm,9
37,4.3125,99.0,driving,15.48,22,osrm,19
38,4.875,85.0,driving,12.56,20,osrm,13
39,4.8125,105.0,driving,14.2,20,osrm,15
40,2.875,55.0,driving,16.76,25,osrm,16
41,2.875,55.0,driving,27.56,36,osrm,0
42,5.0875,88.0,driving,14.01,20,osrm,16
43,5.0,79.0,driving,14.47,20,osrm,9
44,3.625,80.0,driving,12.75,20,osrm,7
45,4.235,68.0,driving,9.14,14,osrm,37
46,2.775,34.0,driving,15.85,22,osrm,17
47,2.5,35.0,driving,12.45,20,osrm,6
52,4.0,90.0,driving,13.93,20,osrm,22
53,4.6562,79.0,driving,15.28,21,osrm,11
54,2.375,70.0,driving,21.82,28,osrm,3
56,4.0,120.0,driving,17.09,22,osrm,19
57,2.9688,55.0,driving,16.1,20,osrm,9
58,3.8125,82.0,driving,16.41,21,osrm,14
59,7.14,65.0,driving,15.48,22,osrm,9
60,3.43,60.0,driving,14.17,20,osrm,22
61,3.5,74.0,driving,12.89,17,osrm,10
62,5.07,90.0,driving,10.97,17,osrm,23
63,3.25,74.0,driving,7.76,14,osrm,44
64,7.0125,103.0,driving,16.51,21,osrm,9
65,4.35,107.0,driving,16.81,21,osrm,10
66,2.5,46.0,driving,8.0,12,osrm,29
67,2.635,46.0,driving,25.54,32,osrm,6
68,3.9925,60.0,driving,16.72,21,osrm,6
69,7.9813,165.0,driving,13.97,19,osrm,8
70,10.625,195.0,driving,15.07,22,osrm,11
71,3.9375,100.0,driving,15.42,21,osrm,19
72,6.375,200.0,driving,15.89,22,osrm,14
73,4.6225,79.0,driving,16.72,21,osrm,8
74,2.7563,60.0,driving,16.01,21,osrm,18
75,7.225,84.0,driving,15.19,20,osrm,7
76,6.78,120.0,driving,15.23,22,osrm,19
77,3.2188,42.0,driving,12.53,17,osrm,19
78,5.3438,85.0,driving,14.66,21,osrm,19
79,4.7988,64.0,driving,12.12,16,osrm,5
80,5.1125,105.0,driving,14.03,20,osrm,12
81,5.22,93.0,driving,14.87,19,osrm,24
82,4.6475,90.0,driving,13.71,19,osrm,15
84,2.625,46.0,driving,13.39,21,osrm,7
85,6.8887,136.0,driving,15.2,20,osrm,10
86,3.5,102.0,driving,17.12,22,osrm,13
87,5.625,115.0,driving,16.04,22,osrm,16
89,4.9988,130.0,driving,15.0,21,osrm,11
90,4.05,62.0,driving,11.96,16,osrm,12
91,6.5,104.0,driving,11.93,19,osrm,25
92,5.085,101.0,driving,14.51,21,osrm,10
93,2.9375,43.0,driving,16.6,21,osrm,11
94,2.75,54.0,driving,7.36,13,osrm,39
95,4.6762,120.0,driving,15.2,20,osrm,25
96,3.125,40.0,driving,15.92,20,osrm,7
98,5.1463,80.0,driving,13.93,20,osrm,22
99,5.2062,77.0,driving,14.92,21,osrm,7
102,4.0,76.0,driving,12.6,20,osrm,20
103,6.6787,94.0,driving,13.81,19,osrm,23
104,4.375,61.0,driving,16.72,21,osrm,18
105,3.8375,65.0,driving,12.12,16,osrm,17
106,2.875,40.0,driving,8.72,14,osrm,35
108,3.9775,63.0,driving,12.12,16,osrm,18
109,4.9988,135.0,driving,15.0,21,osrm,22
111,1.1875,30.0,driving,22.86,32,osrm,0
112,6.125,116.0,driving,14.07,19,osrm,19
113,0.975,24.0,driving,22.86,32,osrm,47
114,4.275,65.0,driving,14.24,20,osrm,23
115,4.75,143.0,driving,15.37,21,osrm,25
116,5.425,100.0,driving,14.24,20,osrm,20
117,2.8125,50.0,driving,16.02,20,osrm,7
118,3.8125,75.0,driving,11.83,18,osrm,22
119,4.875,65.0,driving,12.12,16,osrm,8
120,2.125,28.0,driving,7.76,14,osrm,26
121,8.925,200.0,driving,13.97,19,osrm,22
123,2.8563,55.0,driving,16.31,21,osrm,21
125,3.0,55.0,driving,7.77,12,osrm,44
126,3.7188,90.0,driving,8.28,13,osrm,35
127,3.0,61.0,driving,9.63,15,osrm,26
128,4.925,68.0,driving,16.35,22,osrm,7
129,9.325,175.0,driving,15.4,22,osrm,8
130,5.375,80.0,driving,15.4,22,osrm,8
131,3.8087,80.0,driving,8.31,15,osrm,38
132,2.6775,40.0,driving,17.89,24,osrm,8
133,11.9,186.0,driving,12.24,17,osrm,15
134,2.6875,45.0,driving,15.63,19,osrm,9
135,7.6562,208.0,driving,15.85,22,osrm,21
136,3.9375,73.0,driving,8.01,14,osrm,31
139,3.425,45.0,driving,16.41,21,osrm,12
140,4.1,67.0,driving,15.21,21,osrm,21
141,2.35,28.0,driving,19.28,24,osrm,12
142,11.1475,184.0,driving,13.97,19,osrm,20
143,6.375,198.0,driving,16.67,22,osrm,15
144,3.9375,89.0,driving,15.08,21,osrm,18
147,3.6475,70.0,driving,12.75,20,osrm,15
148,11.5113,350.0,driving,12.64,17,osrm,9
149,2.61,43.0,driving,15.93,20,osrm,7
153,5.7713,146.0,driving,22.12,31,osrm,0
155,6.1625,160.0,driving,12.99,18,osrm,19
156,4.5,69.0,driving,14.37,20,osrm,22
157,5.7375,135.0,driving,15.65,21,osrm,13
158,11.75,203.0,driving,13.97,19,osrm,20
159,4.7375,100.0,driving,13.88,20,osrm,23
161,3.75,66.0,driving,10.76,17,osrm,18
162,2.875,68.0,driving,13.29,21,osrm,15
163,9.25,208.0,driving,10.76,17,osrm,13
164,2.8125,60.0,driving,15.88,23,osrm,21
165,4.8163,72.0,driving,12.05,19,osrm,10
166,3.625,91.0,driving,22.11,31,osrm,10
168,3.375,74.0,driving,9.49,15,osrm,45
170,3.25,57.0,driving,9.53,16,osrm,25
171,2.3125,39.0,driving,7.71,13,osrm,26
172,3.675,44.0,driving,11.73,18,osrm,15
173,5.4763,164.0,driving,20.9,30,osrm,4
175,4.3125,46.0,driving,11.59,18,osrm,24
176,7.7625,97.0,driving,11.05,17,osrm,19
177,4.125,45.0,driving,11.59,18,osrm,24
179,2.4375,69.0,driving,3.33,6,osrm,41
180,7.4375,170.0,driving,9.3,14,osrm,30
182,5.625,93.0,driving,14.59,22,osrm,8
183,2.3625,35.0,driving,8.23,14,osrm,27
184,3.125,69.0,driving,5.89,10,osrm,44
185,2.75,60.0,driving,5.47,9,osrm,43
187,3.5,80.0,driving,12.29,20,osrm,22
193,4.235,68.0,driving,9.14,14,osrm,33
194,3.25,65.0,driving,11.7,18,osrm,6
195,5.4763,164.0,driving,20.32,28,osrm,0
196,2.75,52.0,driving,7.47,13,osrm,37
199,4.6625,65.0,driving,12.2,19,osrm,6
201,3.9375,65.0,driving,12.11,19,osrm,17
202,7.25,270.0,driving,9.57,15,osrm,43
205,3.1875,46.0,driving,11.44,19,osrm,6
206,3.25,60.0,driving,17.21,24,osrm,22
208,3.475,46.0,driving,12.26,19,osrm,9
212,3.125,75.0,driving,8.8,15,osrm,25
213,3.125,100.0,driving,5.96,11,osrm,29
214,5.7062,72.0,driving,13.38,20,osrm,23
216,3.25,66.0,driving,7.67,13,osrm,29
217,4.125,65.0,driving,9.61,15,osrm,31
219,6.375,100.0,driving,18.63,26,osrm,0
220,3.25,55.0,driving,8.76,15,osrm,40
221,3.5,62.0,driving,7.47,13,osrm,44
222,8.9512,188.0,driving,18.54,28,osrm,0
223,8.0437,220.0,driving,11.32,17,osrm,15
225,3.6437,45.0,driving,11.18,18,osrm,25
226,2.625,46.0,driving,13.47,21,osrm,19
227,3.125,62.0,driving,8.8,15,osrm,44
228,3.0,43.0,driving,11.07,17,osrm,23
229,2.5,41.0,driving,7.57,13,osrm,27
230,3.75,62.0,driving,14.07,22,osrm,11
232,2.75,67.0,driving,3.24,6,osrm,42
233,6.0,73.0,driving,12.05,19,osrm,21
234,3.125,80.0,driving,6.21,11,osrm,29
235,4.2375,60.0,driving,10.48,17,osrm,23
236,6.875,196.0,driving,15.9,23,osrm,16
237,3.125,55.0,driving,17.1,22,osrm,16
239,4.3375,105.0,driving,21.1,29,osrm,0
240,2.3125,56.0,driving,22.91,29,osrm,0
241,3.75,62.0,driving,11.55,18,osrm,17
242,2.75,90.0,driving,5.46,9,osrm,39
243,1.875,80.0,driving,13.81,23,osrm,8
244,5.6525,72.0,driving,13.75,20,osrm,5
245,8.075,150.0,driving,9.3,14,osrm,40
246,3.4375,46.0,driving,12.64,19,osrm,24
247,3.0,61.0,driving,9.63,15,osrm,33
249,2.5,75.0,driving,19.47,25,osrm,12
250,2.8125,41.0,driving,8.2,14,osrm,42
251,2.4375,110.0,driving,28.16,35,osrm,0
253,4.375,115.0,driving,11.21,17,osrm,22
254,3.8475,67.0,driving,12.08,19,osrm,7
255,2.625,35.0,driving,9.82,15,osrm,30
256,2.0625,65.0,driving,3.23,6,osrm,49
257,2.625,43.0,driving,3.59,6,osrm,36
259,2.875,55.0,driving,8.8,14,osrm,42
261,6.25,73.0,driving,7.89,12,osrm,37
263,5.6063,210.0,driving,12.51,17,osrm,11
266,10.625,230.0,driving,13.18,18,osrm,18
268,6.875,180.0,driving,10.07,17,osrm,6
270,4.25,71.0,driving,12.89,20,osrm,5
271,4.4625,100.0,driving,12.24,18,osrm,16
272,4.3513,127.0,driving,13.6,20,osrm,6
273,4.5,61.0,driving,12.33,20,osrm,10
275,2.875,55.0,driving,17.17,26,osrm,8
276,3.5,100.0,driving,18.92,27,osrm,2
279,2.5,46.0,driving,9.03,14,osrm,36
280,2.75,63.0,driving,9.48,15,osrm,29
282,4.4,75.0,driving,8.92,14,osrm,34
283,6.875,210.0,driving,13.54,18,osrm,17
284,4.275,94.0,driving,20.95,30,osrm,0
286,7.7175,159.0,driving,9.39,15,osrm,40
290,3.0625,40.0,driving,16.3,20,osrm,6
291,3.75,63.0,driving,15.51,21,osrm,19
292,3.25,50.0,driving,16.41,21,osrm,24
294,4.875,92.0,driving,12.54,20,osrm,24
295,5.7775,142.0,driving,19.25,27,osrm,0
297,3.875,60.0,driving,12.24,16,osrm,20
299,3.5,65.0,driving,16.81,21,osrm,23
301,2.5,60.0,driving,3.36,7,osrm,35
302,2.3125,50.0,driving,10.97,18,osrm,16
303,2.5,68.0,driving,8.14,13,osrm,43
304,2.375,64.0,driving,5.35,10,osrm,47
306,2.4375,57.0,driving,9.94,16,osrm,22
307,2.975,50.0,driving,16.66,22,osrm,14
308,2.75,91.0,driving,16.11,20,osrm,17
309,5.25,108.0,driving,14.01,20,osrm,19
311,3.0,50.0,driving,16.11,20,osrm,16
312,4.125,60.0,driving,12.36,20,osrm,21
313,3.6125,133.0,driving,12.08,19,osrm,13
314,5.5,76.0,driving,18.16,24,osrm,10
315,2.625,35.0,driving,14.07,19,osrm,23
317,4.0625,82.0,driving,17.89,24,osrm,23
318,2.925,40.0,driving,17.52,24,osrm,6
319,2.625,55.0,driving,18.04,22,osrm,7
320,4.875,62.0,driving,12.12,16,osrm,9
321,2.3125,60.0,driving,15.57,21,osrm,6
323,8.875,119.0,driving,12.96,18,osrm,12
324,4.8125,105.0,driving,17.12,23,osrm,23
325,3.57,69.0,driving,16.56,21,osrm,15
326,2.125,150.0,driving,16.82,21,osrm,20
327,4.2625,70.0,driving,8.59,13,osrm,31
328,6.25,405.0,driving,41.96,48,osrm,0
329,3.6,74.0,driving,15.85,21,osrm,22
330,5.125,80.0,driving,16.67,22,osrm,19
331,6.825,130.0,driving,15.77,21,osrm,10
332,3.6125,62.0,driving,15.82,21,osrm,13
333,2.975,48.0,driving,16.66,22,osrm,10
334,2.375,40.0,driving,13.29,21,osrm,7
335,2.375,75.0,driving,6.94,12,osrm,41
336,3.875,80.0,driving,24.85,31,osrm,3
337,2.25,48.0,driving,16.24,21,osrm,17
342,2.25,65.0,driving,6.94,12,osrm,30
343,2.75,47.0,driving,2.5,4,osrm,48
344,6.8375,140.0,driving,15.77,21,osrm,13
345,2.8125,44.0,driving,14.43,22,osrm,18
346,2.725,54.0,driving,15.48,20,osrm,7
347,3.75,70.0,driving,11.91,19,osrm,9
348,3.875,104.0,driving,14.49,21,osrm,16
349,12.325,210.0,driving,15.77,23,osrm,23
350,2.4375,35.0,driving,7.86,12,osrm,26
351,2.8125,54.0,driving,15.75,22,osrm,18
352,3.8125,62.0,driving,25.02,32,osrm,0
353,5.0,141.0,driving,17.64,23,osrm,24
355,3.0,65.0,driving,10.8,17,osrm,17
356,4.5625,94.0,driving,12.28,19,osrm,19
357,2.25,38.0,driving,14.07,19,osrm,6
358,3.0,45.0,driving,14.39,20,osrm,24
359,9.925,130.0,driving,12.28,17,osrm,8
360,1.375,110.0,driving,15.58,22,osrm,23
